timestamp,latitude (dd),longitude (dd),altitude (m),ground speed (m/s),deltaTime (s),vertical speed (m/s),apparent velocity (m/s),,,,,,,,,,
10/18/2025 9:44,40.32014,-104.2163233,5821.8,25.47526688,1,0.2,25.47605194,,,,,,,,,,
10/18/2025 9:44,40.32005,-104.2160467,5822.1,25.39295584,1,0.3,25.39472792,,,,,,,,,,
10/18/2025 9:44,40.31996,-104.2157733,5822.6,25.3620892,1,0.5,25.36701734,,,,,,,,,,
10/18/2025 9:44,40.31987,-104.2154983,5823.2,25.27463372,1,0.6,25.28175448,,,,,,,,,,
10/18/2025 9:44,40.31978,-104.2152267,5823.8,25.03284504,1,0.6,25.04003456,,,,,,,,,,
10/18/2025 9:44,40.31969167,-104.2149567,5824.5,24.72417864,1,0.7,24.73408598,,,,,,,,,,
10/18/2025 9:44,40.319605,-104.2146917,5825,24.34349008,1,0.5,24.34862438,,,,,,,,,,
10/18/2025 9:44,40.31951833,-104.2144317,5825.5,24.12227916,1,0.5,24.12746054,,,,,,,,,,
10/18/2025 9:44,40.31943,-104.2141717,5825.8,24.13256804,1,0.3,24.13443267,,,,,,,,,,
10/18/2025 9:45,40.31934333,-104.2139117,5826.2,24.307479,1,0.4,24.31076995,,,,,,,,,,
10/18/2025 9:45,40.31925667,-104.2136483,5826.6,24.4618122,1,0.4,24.46508239,,,,,,,,,,
10/18/2025 9:45,40.31917,-104.2133833,5827.1,24.49267884,1,0.5,24.49778187,,,,,,,,,,
10/18/2025 9:45,40.319085,-104.2131167,5827.6,24.60585652,1,0.5,24.61093609,,,,,,,,,,
10/18/2025 9:45,40.31899833,-104.21285,5828.2,24.62643428,1,0.6,24.63374241,,,,,,,,,,
10/18/2025 9:45,40.31891167,-104.2125783,5828.6,25.11001164,1,0.4,25.11319742,,,,,,,,,,
10/18/2025 9:45,40.31882333,-104.2123033,5829.1,25.464978,1,0.5,25.46988623,,,,,,,,,,
10/18/2025 9:45,40.31873333,-104.2120267,5829.4,25.60902232,1,0.3,25.61077945,,,,,,,,,,
10/18/2025 9:45,40.318645,-104.2117483,5829.8,25.51127796,1,0.4,25.51441364,,,,,,,,,,
10/18/2025 9:45,40.31855667,-104.2114717,5830.3,25.34665588,1,0.5,25.35158702,,,,,,,,,,
10/18/2025 9:45,40.31846833,-104.2111983,5830.8,25.31578924,1,0.5,25.32072639,,,,,,,,,,
10/18/2025 9:45,40.31838,-104.2109233,5831.4,25.34151144,1,0.6,25.34861342,,,,,,,,,,
10/18/2025 9:45,40.31829167,-104.2106483,5832.1,25.4392558,1,0.7,25.44888476,,,,,,,,,,
10/18/2025 9:45,40.318205,-104.21037,5832.9,25.41867804,1,0.8,25.43126409,,,,,,,,,,
10/18/2025 9:45,40.31811833,-104.210095,5833.7,25.2334782,1,0.8,25.24615658,,,,,,,,,,
10/18/2025 9:45,40.31803333,-104.2098217,5834.6,25.06885612,1,0.9,25.08500642,,,,,,,,,,
10/18/2025 9:45,40.31794667,-104.2095483,5835.6,25.07400056,1,1,25.09393361,,,,,,,,,,
10/18/2025 9:45,40.31786167,-104.2092733,5836.5,25.27463372,1,0.9,25.29065261,,,,,,,,,,
10/18/2025 9:45,40.31777667,-104.208995,5837.4,25.51127796,1,0.9,25.52714836,,,,,,,,,,
10/18/2025 9:45,40.31769167,-104.2087167,5838,25.54728904,1,0.6,25.55433383,,,,,,,,,,
10/18/2025 9:45,40.317605,-104.2084367,5838.5,25.55757792,1,0.5,25.56246837,,,,,,,,,,
10/18/2025 9:45,40.31751833,-104.2081583,5838.8,25.55243348,1,0.3,25.5541945,,,,,,,,,,
10/18/2025 9:45,40.31743167,-104.20788,5839.1,25.5421446,1,0.3,25.54390633,,,,,,,,,,
10/18/2025 9:45,40.31734333,-104.2076033,5839.6,25.5164224,1,0.5,25.52132074,,,,,,,,,,
10/18/2025 9:45,40.31725333,-104.2073267,5840.3,25.38266696,1,0.7,25.39231738,,,,,,,,,,
10/18/2025 9:45,40.31716333,-104.2070533,5841.1,25.19746712,1,0.8,25.21016361,,,,,,,,,,
10/18/2025 9:45,40.317075,-104.2067817,5842,25.26948928,1,0.9,25.28551143,,,,,,,,,,
10/18/2025 9:45,40.316985,-104.2065133,5842.9,24.9248118,1,0.9,24.94105538,,,,,,,,,,
10/18/2025 9:45,40.316895,-104.206245,5843.7,24.88880072,1,0.8,24.90165459,,,,,,,,,,
10/18/2025 9:45,40.31680333,-104.20598,5844.4,24.85793408,1,0.7,24.86778813,,,,,,,,,,
10/18/2025 9:45,40.31671167,-104.2057133,5845.1,24.81677856,1,0.7,24.82664895,,,,,,,,,,
10/18/2025 9:45,40.31662167,-104.2054483,5845.8,24.80648968,1,0.7,24.81636416,,,,,,,,,,
10/18/2025 9:45,40.31653,-104.2051817,5846.5,24.83735632,1,0.7,24.84721854,,,,,,,,,,
10/18/2025 9:45,40.316345,-104.2046483,5848,25.1048672,2,0.75,25.11606771,,,,,,,,,,
10/18/2025 9:45,40.31625,-104.20438,5848.9,25.19232268,1,0.9,25.20839388,,,,,,,,,,
10/18/2025 9:45,40.315965,-104.2035617,5851.4,25.93312204,3,0.833333333,25.94650773,,,,,,,,,,
10/18/2025 9:45,40.31577333,-104.2030033,5852.8,26.05144416,2,0.7,26.06084693,,,,,,,,,,
10/18/2025 9:45,40.31568,-104.2027233,5853.6,25.91254428,1,0.8,25.92489057,,,,,,,,,,
10/18/2025 9:45,40.31558667,-104.2024433,5854.5,25.88682208,1,0.9,25.90246238,,,,,,,,,,
10/18/2025 9:45,40.31549333,-104.202165,5855.4,25.88167764,1,0.9,25.89732105,,,,,,,,,,
10/18/2025 9:45,40.3154,-104.201885,5856.4,25.85595544,1,1,25.87528612,,,,,,,,,,
10/18/2025 9:45,40.31530833,-104.2016067,5857.5,25.67590004,1,1.1,25.69945219,,,,,,,,,,
10/18/2025 9:45,40.31521833,-104.2013317,5858.6,25.36723364,1,1.1,25.3910721,,,,,,,,,,
10/18/2025 9:45,40.31512667,-104.2010583,5859.5,25.14602272,1,0.9,25.16212349,,,,,,,,,,
10/18/2025 9:45,40.31503833,-104.2007867,5860.5,25.1305894,1,1,25.1504776,,,,,,,,,,
10/18/2025 9:45,40.31495,-104.200515,5861.3,25.16660048,1,0.8,25.17931253,,,,,,,,,,
10/18/2025 9:45,40.31486167,-104.2002417,5862.3,25.27977816,1,1,25.29954908,,,,,,,,,,
10/18/2025 9:45,40.31477167,-104.1999683,5863.3,25.29006704,1,1,25.30982993,,,,,,,,,,
10/18/2025 9:45,40.31468167,-104.1996967,5864.3,25.17174492,1,1,25.19160063,,,,,,,,,,
10/18/2025 9:45,40.31459333,-104.199425,5865.4,25.16660048,1,1.1,25.19062881,,,,,,,,,,
10/18/2025 9:45,40.31450333,-104.1991517,5866.5,25.32093368,1,1.1,25.34481569,,,,,,,,,,
10/18/2025 9:45,40.31441167,-104.1988767,5867.7,25.57815568,1,1.2,25.60628923,,,,,,,,,,
10/18/2025 9:45,40.31431833,-104.1986,5868.9,25.7479222,1,1.2,25.77587045,,,,,,,,,,
10/18/2025 9:45,40.314225,-104.1983233,5870.1,25.77878884,1,1.2,25.80670367,,,,,,,,,,
10/18/2025 9:45,40.31403833,-104.197765,5872.3,26.20577736,2,1.1,26.22885371,,,,,,,,,,
10/18/2025 9:46,40.31394167,-104.1974817,5873.3,26.5195882,1,1,26.53843549,,,,,,,,,,
10/18/2025 9:46,40.313845,-104.1971967,5874.2,26.67906584,1,0.9,26.69424197,,,,,,,,,,
10/18/2025 9:46,40.31374667,-104.1969117,5875,26.56074372,1,0.8,26.57278884,,,,,,,,,,
10/18/2025 9:46,40.31364833,-104.1966283,5876,26.36011056,1,1,26.37907179,,,,,,,,,,
10/18/2025 9:46,40.31345333,-104.1960633,5878.3,26.3138106,2,1.15,26.338928,,,,,,,,,,
10/18/2025 9:46,40.31325833,-104.1955017,5880.9,26.17491072,2,1.3,26.20717366,,,,,,,,,,
10/18/2025 9:46,40.31316333,-104.1952233,5882.1,25.7479222,1,1.2,25.77587045,,,,,,,,,,
10/18/2025 9:46,40.31306833,-104.1949483,5883.2,25.56272236,1,1.1,25.58637869,,,,,,,,,,
10/18/2025 9:46,40.312975,-104.194675,5884.2,25.53700016,1,1,25.55657209,,,,,,,,,,
10/18/2025 9:46,40.31288167,-104.1944,5885,25.5421446,1,0.8,25.55466984,,,,,,,,,,
10/18/2025 9:46,40.31278833,-104.194125,5886,25.66046672,1,1,25.67994455,,,,,,,,,,
10/18/2025 9:46,40.31269333,-104.19385,5887,25.68104448,1,1,25.70050672,,,,,,,,,,
10/18/2025 9:46,40.31259833,-104.193575,5888.2,25.71191112,1,1.2,25.73989847,,,,,,,,,,
10/18/2025 9:46,40.31250167,-104.1932983,5889.4,25.83537768,1,1.2,25.86323143,,,,,,,,,,
10/18/2025 9:46,40.31240667,-104.1930183,5890.5,26.08745524,1,1.1,26.11063616,,,,,,,,,,
10/18/2025 9:46,40.31231167,-104.1927367,5891.7,26.40126608,1,1.2,26.42852343,,,,,,,,,,
10/18/2025 9:46,40.31221333,-104.1924517,5892.9,26.66363252,1,1.2,26.69062193,,,,,,,,,,
10/18/2025 9:46,40.312115,-104.1921667,5894,26.65334364,1,1.1,26.67603282,,,,,,,,,,
10/18/2025 9:46,40.31201667,-104.1918817,5895.3,26.44756604,1,1.3,26.47949677,,,,,,,,,,
10/18/2025 9:46,40.31191833,-104.1915983,5896.5,26.3395328,1,1.2,26.36685397,,,,,,,,,,
10/18/2025 9:46,40.31182167,-104.191315,5897.8,26.34467724,1,1.3,26.37673253,,,,,,,,,,
10/18/2025 9:46,40.311725,-104.1910317,5899.1,26.36011056,1,1.3,26.3921471,,,,,,,,,,
10/18/2025 9:46,40.31163,-104.19075,5900.3,26.22635512,1,1.2,26.25379407,,,,,,,,,,
10/18/2025 9:46,40.311535,-104.1904683,5901.6,25.94341092,1,1.3,25.97596139,,,,,,,,,,
10/18/2025 9:46,40.31144167,-104.1901917,5902.7,25.65532228,1,1.1,25.6788933,,,,,,,,,,
10/18/2025 9:46,40.31135,-104.189915,5903.7,25.6450334,1,1,25.66452295,,,,,,,,,,
10/18/2025 9:46,40.31125833,-104.1896383,5904.8,25.67590004,1,1.1,25.69945219,,,,,,,,,,
10/18/2025 9:46,40.31116333,-104.1893617,5906,25.81994436,1,1.2,25.84781474,,,,,,,,,,
10/18/2025 9:46,40.31106833,-104.189085,5907.4,25.83537768,1,1.4,25.87328236,,,,,,,,,,
10/18/2025 9:46,40.31097333,-104.1888067,5908.8,25.84052212,1,1.4,25.87841926,,,,,,,,,,
10/18/2025 9:46,40.310875,-104.18853,5910.2,25.99485532,1,1.4,26.03252779,,,,,,,,,,
10/18/2025 9:46,40.310775,-104.1882517,5911.5,26.2623662,1,1.3,26.29452183,,,,,,,,,,
10/18/2025 9:46,40.31067333,-104.1879717,5912.7,26.46299936,1,1.2,26.49019319,,,,,,,,,,
10/18/2025 9:46,40.31057167,-104.18769,5914,26.43727716,1,1.3,26.46922031,,,,,,,,,,
10/18/2025 9:46,40.31047167,-104.18741,5915.5,26.26751064,1,1.5,26.31030435,,,,,,,,,,
10/18/2025 9:46,40.31037333,-104.1871283,5917,26.15433296,1,1.5,26.19731155,,,,,,,,,,
10/18/2025 9:46,40.310275,-104.1868483,5918.5,26.11832188,1,1.5,26.16135963,,,,,,,,,,
10/18/2025 9:46,40.31018,-104.18657,5919.9,25.9536998,1,1.4,25.99143192,,,,,,,,,,
10/18/2025 9:46,40.31008667,-104.18629,5921.2,25.91254428,1,1.3,25.94513348,,,,,,,,,,
10/18/2025 9:46,40.309995,-104.18601,5922.6,25.89196652,1,1.4,25.92978847,,,,,,,,,,
10/18/2025 9:46,40.3099,-104.1857317,5924,25.90739984,1,1.4,25.9451993,,,,,,,,,,
10/18/2025 9:46,40.309805,-104.1854517,5925.5,25.94855536,1,1.5,25.99187422,,,,,,,,,,
10/18/2025 9:46,40.30970833,-104.1851733,5927.1,26.03601084,1,1.6,26.08512719,,,,,,,,,,
10/18/2025 9:46,40.30961333,-104.1848933,5928.7,26.13889964,1,1.6,26.18782302,,,,,,,,,,
10/18/2025 9:46,40.309515,-104.1846117,5930.4,26.38068832,1,1.7,26.43540649,,,,,,,,,,
10/18/2025 9:46,40.309415,-104.1843267,5931.9,26.67906584,1,1.5,26.72120046,,,,,,,,,,
10/18/2025 9:46,40.30931167,-104.1840433,5933.3,26.83854348,1,1.4,26.87503332,,,,,,,,,,
10/18/2025 9:46,40.30920833,-104.1837567,5934.7,26.8025324,1,1.4,26.8390712,,,,,,,,,,
10/18/2025 9:46,40.30910833,-104.1834717,5936.2,26.65334364,1,1.5,26.69551886,,,,,,,,,,
10/18/2025 9:46,40.30900833,-104.1831867,5937.8,26.63791032,1,1.6,26.68591888,,,,,,,,,,
10/18/2025 9:46,40.30891,-104.1829017,5939.4,26.61218812,1,1.6,26.66024299,,,,,,,,,,
10/18/2025 9:46,40.30881167,-104.1826167,5940.9,26.40126608,1,1.5,26.44384334,,,,,,,,,,
10/18/2025 9:46,40.30871667,-104.1823333,5942.3,26.1851996,1,1.4,26.22259861,,,,,,,,,,
10/18/2025 9:46,40.30862333,-104.18205,5943.6,26.15433296,1,1.3,26.18662125,,,,,,,,,,
10/18/2025 9:46,40.30853,-104.1817667,5944.9,26.27265508,1,1.3,26.30479814,,,,,,,,,,
10/18/2025 9:46,40.308435,-104.1814833,5946.4,26.43213272,1,1.5,26.47466034,,,,,,,,,,
10/18/2025 9:46,40.30834,-104.1811967,5947.9,26.56588816,1,1.5,26.608202,,,,,,,,,,
10/18/2025 9:46,40.30824333,-104.18091,5949.6,26.6481992,1,1.7,26.70236919,,,,,,,,,,
10/18/2025 9:47,40.308145,-104.1806233,5951.2,26.8539768,1,1.6,26.90159977,,,,,,,,,,
10/18/2025 9:47,40.308045,-104.1803333,5952.8,27.13177656,1,1.6,27.17891277,,,,,,,,,,
10/18/2025 9:47,40.30794333,-104.1800433,5954.2,27.36327636,1,1.4,27.39906738,,,,,,,,,,
10/18/2025 9:47,40.30783833,-104.1797517,5955.7,27.35298748,1,1.5,27.39408557,,,,,,,,,,
10/18/2025 9:47,40.30773333,-104.17946,5957.1,27.22952092,1,1.4,27.26548752,,,,,,,,,,
10/18/2025 9:47,40.30763,-104.17917,5958.5,27.2140876,1,1.4,27.25007457,,,,,,,,,,
10/18/2025 9:47,40.30752667,-104.1788783,5960,27.2398098,1,1.5,27.28107839,,,,,,,,,,
10/18/2025 9:47,40.30742333,-104.1785883,5961.6,27.27067644,1,1.6,27.31757298,,,,,,,,,,
10/18/2025 9:47,40.30732,-104.1782967,5963.2,27.136921,1,1.6,27.18404829,,,,,,,,,,
10/18/2025 9:47,40.30722,-104.1780083,5964.8,26.78709908,1,1.6,26.83484073,,,,,,,,,,
10/18/2025 9:47,40.30712167,-104.1777233,5966.3,26.47843268,1,1.5,26.52088606,,,,,,,,,,
10/18/2025 9:47,40.307025,-104.1774383,5967.7,26.4424216,1,1.4,26.47945732,,,,,,,,,,
10/18/2025 9:47,40.30692833,-104.1771533,5969.1,26.55045484,1,1.4,26.58734007,,,,,,,,,,
10/18/2025 9:47,40.30683,-104.1768667,5970.6,26.6996436,1,1.5,26.7417458,,,,,,,,,,
10/18/2025 9:47,40.30673167,-104.17658,5972.2,26.70478804,1,1.6,26.75267658,,,,,,,,,,
10/18/2025 9:47,40.30663333,-104.1762933,5973.8,26.71507692,1,1.6,26.76294705,,,,,,,,,,
10/18/2025 9:47,40.306535,-104.1760067,5975.4,26.8282546,1,1.6,26.87592314,,,,,,,,,,
10/18/2025 9:47,40.30643667,-104.1757167,5977,26.84883236,1,1.6,26.89646443,,,,,,,,,,
10/18/2025 9:47,40.306335,-104.1754217,5978.5,27.5484762,1,1.5,27.58928308,,,,,,,,,,
10/18/2025 9:47,40.30623333,-104.175125,5979.9,27.79026488,1,1.4,27.82550668,,,,,,,,,,
10/18/2025 9:47,40.30613167,-104.1748267,5981.3,27.76968712,1,1.4,27.804955,,,,,,,,,,
10/18/2025 9:47,40.30602833,-104.17453,5982.7,27.5741984,1,1.4,27.609716,,,,,,,,,,
10/18/2025 9:47,40.30592667,-104.174235,5984.1,27.48159848,1,1.4,27.5172356,,,,,,,,,,
10/18/2025 9:47,40.30582333,-104.1739417,5985.6,27.47645404,1,1.5,27.51736773,,,,,,,,,,
10/18/2025 9:47,40.30571833,-104.17365,5987.2,27.3684208,1,1.6,27.41515014,,,,,,,,,,
10/18/2025 9:47,40.305615,-104.17336,5988.8,27.05460996,1,1.6,27.10188038,,,,,,,,,,
10/18/2025 9:47,40.30551167,-104.173075,5990.2,26.6481992,1,1.4,26.68494933,,,,,,,,,,
10/18/2025 9:47,40.30541167,-104.1727917,5991.7,26.56588816,1,1.5,26.608202,,,,,,,,,,
10/18/2025 9:47,40.30530833,-104.1725083,5993.2,26.76137688,1,1.5,26.80338211,,,,,,,,,,
10/18/2025 9:47,40.30520667,-104.1722217,5994.7,26.97744336,1,1.5,27.01911268,,,,,,,,,,
10/18/2025 9:47,40.30510333,-104.171935,5996.4,26.96201004,1,1.7,27.01555081,,,,,,,,,,
10/18/2025 9:47,40.30500167,-104.1716483,5998.1,26.9311434,1,1.7,26.98474541,,,,,,,,,,
10/18/2025 9:47,40.3049,-104.17136,5999.8,27.08033216,1,1.7,27.13363945,,,,,,,,,,
10/18/2025 9:47,40.30479667,-104.1710683,6001.4,27.50217624,1,1.6,27.5486787,,,,,,,,,,
10/18/2025 9:47,40.304695,-104.1707733,6003,27.779976,1,1.6,27.82601421,,,,,,,,,,
10/18/2025 9:47,40.30459333,-104.170475,6004.5,27.7028094,1,1.5,27.74338928,,,,,,,,,,
10/18/2025 9:47,40.30449167,-104.1701783,6006,27.80055376,1,1.5,27.84099117,,,,,,,,,,
10/18/2025 9:47,40.30439,-104.1698833,6007.5,27.89829812,1,1.5,27.93859406,,,,,,,,,,
10/18/2025 9:47,40.30428667,-104.1695883,6009.2,27.59477616,1,1.7,27.64709155,,,,,,,,,,
10/18/2025 9:47,40.304185,-104.1692933,6010.8,27.56905396,1,1.6,27.6154438,,,,,,,,,,
10/18/2025 9:47,40.30408167,-104.1690017,6012.5,27.14206544,1,1.7,27.19525172,,,,,,,,,,
10/18/2025 9:47,40.30397833,-104.168715,6014,26.74594356,1,1.5,26.78797299,,,,,,,,,,
10/18/2025 9:47,40.30387333,-104.1684317,6015.6,26.71507692,1,1.6,26.76294705,,,,,,,,,,
10/18/2025 9:47,40.30377,-104.1681467,6017.2,26.90027676,1,1.6,26.9478179,,,,,,,,,,
10/18/2025 9:47,40.30366667,-104.16786,6018.9,27.0340322,1,1.7,27.08743061,,,,,,,,,,
10/18/2025 9:47,40.30356333,-104.1675717,6020.6,27.00316556,1,1.7,27.05662489,,,,,,,,,,
10/18/2025 9:47,40.30346167,-104.1672833,6022.2,26.97744336,1,1.6,27.02484876,,,,,,,,,,
10/18/2025 9:47,40.30336,-104.166995,6023.9,27.1626432,1,1.7,27.21578927,,,,,,,,,,
10/18/2025 9:47,40.30326,-104.1667017,6025.4,27.4970318,1,1.5,27.53791491,,,,,,,,,,
10/18/2025 9:47,40.30316167,-104.1664033,6026.9,27.53818732,1,1.5,27.57900943,,,,,,,,,,
10/18/2025 9:47,40.30306333,-104.1661067,6028.4,27.38385412,1,1.5,27.42490595,,,,,,,,,,
10/18/2025 9:47,40.30296333,-104.1658133,6030,27.1626432,1,1.6,27.20972594,,,,,,,,,,
10/18/2025 9:47,40.302865,-104.1655217,6031.6,27.17293208,1,1.6,27.21999702,,,,,,,,,,
10/18/2025 9:47,40.302765,-104.16523,6033.3,27.25524312,1,1.7,27.30820898,,,,,,,,,,
10/18/2025 9:47,40.30266333,-104.1649383,6034.9,27.14720988,1,1.6,27.19431934,,,,,,,,,,
10/18/2025 9:47,40.30256,-104.1646517,6036.4,26.9054212,1,1.5,26.94720189,,,,,,,,,,
10/18/2025 9:47,40.302455,-104.1643667,6037.8,26.86426568,1,1.4,26.90072063,,,,,,,,,,
10/18/2025 9:47,40.30235,-104.1640817,6039.3,26.98773224,1,1.5,27.0293857,,,,,,,,,,
10/18/2025 9:47,40.30224667,-104.1637933,6040.9,27.17807652,1,1.6,27.22513257,,,,,,,,,,
10/18/2025 9:47,40.30214333,-104.1635017,6042.5,27.265532,1,1.6,27.31243737,,,,,,,,,,
10/18/2025 9:48,40.30204,-104.16321,6044.2,27.29639864,1,1.7,27.34928479,,,,,,,,,,
10/18/2025 9:48,40.30193833,-104.1629183,6045.7,27.4455874,1,1.5,27.48654703,,,,,,,,,,
10/18/2025 9:48,40.30183667,-104.1626217,6047.1,27.61020948,1,1.4,27.64568081,,,,,,,,,,
10/18/2025 9:48,40.30173833,-104.1623233,6048.5,27.6256428,1,1.4,27.66109434,,,,,,,,,,
10/18/2025 9:48,40.30163833,-104.1620267,6050,27.59477616,1,1.5,27.63551467,,,,,,,,,,
10/18/2025 9:48,40.30153833,-104.16173,6051.4,27.55876508,1,1.4,27.59430254,,,,,,,,,,
10/18/2025 9:48,40.30143667,-104.161435,6052.9,27.58963172,1,1.5,27.63037782,,,,,,,,,,
10/18/2025 9:48,40.30133333,-104.1611383,6054.5,27.61535392,1,1.6,27.66166611,,,,,,,,,,
10/18/2025 9:48,40.30123,-104.1608433,6056,27.58963172,1,1.5,27.63037782,,,,,,,,,,
10/18/2025 9:48,40.30112667,-104.16055,6057.5,27.38899856,1,1.5,27.43004269,,,,,,,,,,
10/18/2025 9:48,40.30102,-104.16026,6058.8,27.26038756,1,1.3,27.29136731,,,,,,,,,,
10/18/2025 9:48,40.30091167,-104.1599717,6060.3,27.265532,1,1.5,27.30676171,,,,,,,,,,
10/18/2025 9:48,40.300805,-104.1596817,6061.7,27.38385412,1,1.4,27.41961828,,,,,,,,,,
10/18/2025 9:48,40.3007,-104.1593917,6063.2,27.38899856,1,1.5,27.43004269,,,,,,,,,,
10/18/2025 9:48,40.300595,-104.1591017,6064.7,27.35298748,1,1.5,27.39408557,,,,,,,,,,
10/18/2025 9:48,40.30049,-104.1588117,6066.3,27.25009868,1,1.6,27.29703057,,,,,,,,,,
10/18/2025 9:48,40.300385,-104.1585217,6067.9,27.2912542,1,1.6,27.33811544,,,,,,,,,,
10/18/2025 9:48,40.30028167,-104.1582283,6069.5,27.50217624,1,1.6,27.5486787,,,,,,,,,,
10/18/2025 9:48,40.30018167,-104.1579333,6071,27.522754,1,1.5,27.56359896,,,,,,,,,,
10/18/2025 9:48,40.300085,-104.1576367,6072.5,27.49188736,1,1.5,27.53277811,,,,,,,,,,
10/18/2025 9:48,40.299985,-104.1573417,6073.9,27.3684208,1,1.4,27.4042051,,,,,,,,,,
10/18/2025 9:48,40.299885,-104.1570483,6075.3,27.40443188,1,1.4,27.44016922,,,,,,,,,,
10/18/2025 9:48,40.299785,-104.1567517,6076.8,27.52789844,1,1.5,27.56873578,,,,,,,,,,
10/18/2025 9:48,40.299685,-104.1564567,6078.3,27.53818732,1,1.5,27.57900943,,,,,,,,,,
10/18/2025 9:48,40.29958333,-104.1561617,6079.7,27.45073184,1,1.4,27.48640898,,,,,,,,,,
10/18/2025 9:48,40.29947833,-104.1558717,6081,27.27067644,1,1.3,27.30164452,,,,,,,,,,
10/18/2025 9:48,40.29937,-104.155585,6082.3,27.25009868,1,1.3,27.28109012,,,,,,,,,,
10/18/2025 9:48,40.29926333,-104.1552967,6083.7,27.2398098,1,1.4,27.27576283,,,,,,,,,,
10/18/2025 9:48,40.29915833,-104.1550083,6085.1,27.27582088,1,1.4,27.3117265,,,,,,,,,,
10/18/2025 9:48,40.299055,-104.1547167,6086.6,27.31183196,1,1.5,27.35299188,,,,,,,,,,
10/18/2025 9:48,40.29895167,-104.154425,6088.1,27.33240972,1,1.5,27.3735387,,,,,,,,,,
10/18/2025 9:48,40.29884667,-104.1541333,6089.7,27.33240972,1,1.6,27.37920052,,,,,,,,,,
10/18/2025 9:48,40.298745,-104.15384,6091.3,27.4713096,1,1.6,27.51786422,,,,,,,,,,
10/18/2025 9:48,40.29864333,-104.1535433,6092.8,27.48674292,1,1.5,27.52764131,,,,,,,,,,
10/18/2025 9:48,40.29854667,-104.153245,6093.9,27.61020948,1,1.1,27.63211298,,,,,,,,,,
10/18/2025 9:48,40.29845167,-104.152945,6094.9,27.58448728,1,1,27.60260746,,,,,,,,,,
10/18/2025 9:48,40.298355,-104.152645,6095.9,27.6256428,1,1,27.643736,,,,,,,,,,
10/18/2025 9:48,40.29825667,-104.1523483,6096.9,27.56905396,1,1,27.58718428,,,,,,,,,,
10/18/2025 9:48,40.29815833,-104.15205,6098.1,27.44044296,1,1.2,27.46666907,,,,,,,,,,
10/18/2025 9:48,40.29806,-104.1517567,6099.4,27.25524312,1,1.3,27.28622872,,,,,,,,,,
10/18/2025 9:48,40.29796167,-104.1514617,6101,27.3426986,1,1.6,27.38947182,,,,,,,,,,
10/18/2025 9:48,40.29786167,-104.1511667,6102.8,27.33755416,1,1.8,27.39674921,,,,,,,,,,
10/18/2025 9:48,40.297755,-104.1508783,6104.5,27.07004328,1,1.7,27.12337079,,,,,,,,,,
10/18/2025 9:48,40.29764667,-104.150595,6106.1,26.9311434,1,1.6,26.97863015,,,,,,,,,,
10/18/2025 9:48,40.29754333,-104.1503083,6107.5,27.14720988,1,1.4,27.18328538,,,,,,,,,,
10/18/2025 9:48,40.29744,-104.150025,6109.1,27.12148768,1,1.6,27.16864174,,,,,,,,,,
10/18/2025 9:48,40.29733667,-104.1497383,6110.6,27.11634324,1,1.5,27.15779945,,,,,,,,,,
10/18/2025 9:48,40.297235,-104.1494517,6112.1,26.99802112,1,1.5,27.03965873,,,,,,,,,,
10/18/2025 9:48,40.297135,-104.1491633,6113.4,26.97229892,1,1.3,27.00360919,,,,,,,,,,
10/18/2025 9:48,40.29703833,-104.1488733,6114.7,27.0854766,1,1.3,27.11665618,,,,,,,,,,
10/18/2025 9:48,40.29694333,-104.14858,6115.9,27.19865428,1,1.2,27.22511331,,,,,,,,,,
10/18/2025 9:48,40.29684833,-104.1482833,6116.9,27.37870968,1,1,27.39696596,,,,,,,,,,
10/18/2025 9:48,40.29675167,-104.1479883,6118,27.41472076,1,1.1,27.43678032,,,,,,,,,,
10/18/2025 9:48,40.29665167,-104.1476933,6119.4,27.40443188,1,1.4,27.44016922,,,,,,,,,,
10/18/2025 9:48,40.29655167,-104.1473983,6120.9,27.38899856,1,1.5,27.43004269,,,,,,,,,,
10/18/2025 9:48,40.29645,-104.147105,6122.3,27.38899856,1,1.4,27.42475601,,,,,,,,,,
10/18/2025 9:48,40.29634667,-104.1468133,6123.5,27.38899856,1,1.2,27.41527388,,,,,,,,,,
10/18/2025 9:48,40.29624,-104.1465233,6124.9,27.38385412,1,1.4,27.41961828,,,,,,,,,,
10/18/2025 9:48,40.29613333,-104.146235,6126.2,27.37870968,1,1.3,27.4095557,,,,,,,,,,
10/18/2025 9:48,40.29602667,-104.1459433,6127.6,27.37356524,1,1.4,27.40934282,,,,,,,,,,
10/18/2025 9:49,40.29592333,-104.1456517,6129.1,27.37870968,1,1.5,27.41976921,,,,,,,,,,
10/18/2025 9:49,40.29581833,-104.14536,6130.7,27.38385412,1,1.6,27.43055717,,,,,,,,,,
10/18/2025 9:49,40.29571333,-104.1450683,6132.3,27.38385412,1,1.6,27.43055717,,,,,,,,,,
10/18/2025 9:49,40.29561,-104.1447767,6134,27.38899856,1,1.7,27.44170625,,,,,,,,,,
10/18/2025 9:49,40.29551,-104.1444817,6135.6,27.37870968,1,1.6,27.42542149,,,,,,,,,,
10/18/2025 9:49,40.29541333,-104.1441867,6137,27.35813192,1,1.4,27.39392966,,,,,,,,,,
